case_id,file,test_name,status
DET-0143,tests/domain/boundaryMatrix.test.ts,"BOUND-014..017: wasteRatio is [0,1] > surface wasteRatio=just above the ceiling (1.001) -> 1.001",passed
DET-0144,tests/domain/boundaryMatrix.test.ts,"BOUND-018..021: roomDimensionFt is >0 and <=100,000 ft > room lengthFt=just above zero (0.001) -> 0.001",passed
DET-0145,tests/domain/boundaryMatrix.test.ts,"BOUND-018..021: roomDimensionFt is >0 and <=100,000 ft > room lengthFt=at the ceiling (100000) -> 100000",passed
DET-0146,tests/domain/boundaryMatrix.test.ts,"BOUND-018..021: roomDimensionFt is >0 and <=100,000 ft > room lengthFt=zero -> 0",passed
DET-0147,tests/domain/boundaryMatrix.test.ts,"BOUND-018..021: roomDimensionFt is >0 and <=100,000 ft > room lengthFt=just above the ceiling (100000.001) -> 100000.001",passed
DET-0148,tests/domain/boundaryMatrix.test.ts,"BOUND-022..025: manualAreaFt2 is >0 and <=1,000,000,000 ft² > surface areaFt2=just above zero (0.001) -> 0.001",passed
DET-0149,tests/domain/boundaryMatrix.test.ts,"BOUND-022..025: manualAreaFt2 is >0 and <=1,000,000,000 ft² > surface areaFt2=at the ceiling (1000000000) -> 1000000000",passed
DET-0150,tests/domain/boundaryMatrix.test.ts,"BOUND-022..025: manualAreaFt2 is >0 and <=1,000,000,000 ft² > surface areaFt2=zero -> 0",passed
DET-0151,tests/domain/boundaryMatrix.test.ts,"BOUND-022..025: manualAreaFt2 is >0 and <=1,000,000,000 ft² > surface areaFt2=just above the ceiling (1000000000.001) -> 1000000000.001",passed
DET-0152,tests/domain/boundaryMatrix.test.ts,"BOUND-026..029: trimLengthFt is [0,1,000,000] ft (0 IS a valid value) > trimLengthFt=zero -> 0",passed
DET-0153,tests/domain/boundaryMatrix.test.ts,"BOUND-026..029: trimLengthFt is [0,1,000,000] ft (0 IS a valid value) > trimLengthFt=at the ceiling (1000000) -> 1000000",passed
DET-0154,tests/domain/boundaryMatrix.test.ts,"BOUND-026..029: trimLengthFt is [0,1,000,000] ft (0 IS a valid value) > trimLengthFt=just below the floor (-0.001) -> -0.001",passed
DET-0155,tests/domain/boundaryMatrix.test.ts,"BOUND-026..029: trimLengthFt is [0,1,000,000] ft (0 IS a valid value) > trimLengthFt=just above the ceiling (1000000.001) -> 1000000.001",passed
DET-0156,tests/domain/boundaryMatrix.test.ts,"BOUND-035..038: additionalLabor hours is [0,1,000,000] > hours=zero -> 0",passed
DET-0157,tests/domain/boundaryMatrix.test.ts,"BOUND-035..038: additionalLabor hours is [0,1,000,000] > hours=at the ceiling (1000000) -> 1000000",passed
DET-0158,tests/domain/boundaryMatrix.test.ts,"BOUND-035..038: additionalLabor hours is [0,1,000,000] > hours=just below the floor (-0.001) -> -0.001",passed
DET-0159,tests/domain/boundaryMatrix.test.ts,"BOUND-035..038: additionalLabor hours is [0,1,000,000] > hours=just above the ceiling (1000000.001) -> 1000000.001",passed
DET-0160,tests/domain/boundaryMatrix.test.ts,"BOUND-039..042: a money amount is [0,1,000,000,000] (probed via otherExpenses.amount) > otherExpenses amount=zero -> 0",passed
DET-0161,tests/domain/boundaryMatrix.test.ts,"BOUND-039..042: a money amount is [0,1,000,000,000] (probed via otherExpenses.amount) > otherExpenses amount=at the ceiling (1000000000) -> 1000000000",passed
DET-0162,tests/domain/boundaryMatrix.test.ts,"BOUND-039..042: a money amount is [0,1,000,000,000] (probed via otherExpenses.amount) > otherExpenses amount=just below the floor (-0.01) -> -0.01",passed
DET-0163,tests/domain/boundaryMatrix.test.ts,"BOUND-039..042: a money amount is [0,1,000,000,000] (probed via otherExpenses.amount) > otherExpenses amount=just above the ceiling (1000000000.01) -> 1000000000.01",passed
DET-0164,tests/domain/boundaryMatrix.test.ts,"BOUND-039..042: a money amount is [0,1,000,000,000] (probed via otherExpenses.amount) > the same ceiling applies to an other-material unit cost",passed
DET-0165,tests/domain/boundaryMatrix.test.ts,"BOUND-039..042: a money amount is [0,1,000,000,000] (probed via otherExpenses.amount) > the same ceiling applies to a flat supplies allowance amount",passed
DET-0166,tests/domain/boundaryMatrix.test.ts,"BOUND-043..046: throughput/rate fields are a positive divisor AND <=1,000,000 > surface throughput=just above zero (0.001) -> 0.001",passed
DET-0167,tests/domain/boundaryMatrix.test.ts,"BOUND-043..046: throughput/rate fields are a positive divisor AND <=1,000,000 > surface throughput=at the ceiling (1000000) -> 1000000",passed
DET-0168,tests/domain/boundaryMatrix.test.ts,"BOUND-043..046: throughput/rate fields are a positive divisor AND <=1,000,000 > surface throughput=zero -> 0",passed
DET-0169,tests/domain/boundaryMatrix.test.ts,"BOUND-043..046: throughput/rate fields are a positive divisor AND <=1,000,000 > surface throughput=just above the ceiling (1000000.001) -> 1000000.001",passed
DET-0170,tests/domain/boundaryMatrix.test.ts,"BOUND-043..046: throughput/rate fields are a positive divisor AND <=1,000,000 > the same ceiling applies to a surface loadedHourlyRate override",passed
DET-0171,tests/domain/boundaryMatrix.test.ts,BOUND-047..051: at most 500 rooms per project > accepts exactly 500 rooms,passed
DET-0172,tests/domain/boundaryMatrix.test.ts,BOUND-047..051: at most 500 rooms per project > rejects 501 rooms,passed
DET-0173,tests/domain/boundaryMatrix.test.ts,"BOUND-052..056: at most 2,000 surfaces per project > accepts exactly 2000 surfaces",passed
DET-0174,tests/domain/boundaryMatrix.test.ts,"BOUND-052..056: at most 2,000 surfaces per project > rejects 2001 surfaces",passed
DET-0175,tests/domain/boundaryMatrix.test.ts,"BOUND-057..061: at most 2,000 combined additional-cost (""document"") lines per project > accepts exactly 2000 combined lines",passed
DET-0176,tests/domain/boundaryMatrix.test.ts,"BOUND-057..061: at most 2,000 combined additional-cost (""document"") lines per project > rejects 2001 combined lines",passed
DET-0177,tests/domain/calculationSnapshot.test.ts,freezeCalculatedOutputs / readFrozenCalculatedOutputs > round-trips a complete summary's job cost exactly,passed
DET-0178,tests/domain/calculationSnapshot.test.ts,"freezeCalculatedOutputs / readFrozenCalculatedOutputs > ACT-010: also round-trips the frozen overhead — the actual-cost review's ""baseline allocation"" mode needs this, not just jobCost",passed
DET-0179,tests/domain/calculationSnapshot.test.ts,"freezeCalculatedOutputs / readFrozenCalculatedOutputs > serializes every decimal as a plain string, never a live Decimal instance (DATA_CONTRACT: decimal scalars are text at rest)",passed
DET-0180,tests/domain/calculationSnapshot.test.ts,"freezeCalculatedOutputs / readFrozenCalculatedOutputs > a null jobCost (incomplete summary) freezes as null, not a fabricated zero",passed
DET-0181,tests/domain/calculationSnapshot.test.ts,"freezeCalculatedOutputs / readFrozenCalculatedOutputs > REGRESSION: an old record with rawCalculatedOutputs still null (issued before this fix) is reported as ""missing,"" never crashes or silently claims a frozen zero",passed
DET-0182,tests/domain/calculationSnapshot.test.ts,"freezeCalculatedOutputs / readFrozenCalculatedOutputs > a malformed/incompatible stored value (wrong schema version) is treated as missing, not guessed at",passed
DET-0183,tests/domain/calculationSnapshot.test.ts,freezeCalculatedOutputs / readFrozenCalculatedOutputs > a corrupted jobCost string is treated as missing rather than throwing,passed
DET-0184,tests/domain/calculationSnapshot.test.ts,freezeCalculatedOutputs / readFrozenCalculatedOutputs > a non-object value is treated as missing,passed
DET-0185,tests/domain/calculationSnapshot.test.ts,"freezeCalculatedOutputs / readFrozenCalculatedOutputs > V5-06: NaN/Infinity are rejected, never accepted as a trusted historical cost > rejects jobCost:""NaN"" even though `new PEP(""NaN"")` does not throw",passed
DET-0186,tests/domain/calculationSnapshot.test.ts,"freezeCalculatedOutputs / readFrozenCalculatedOutputs > V5-06: NaN/Infinity are rejected, never accepted as a trusted historical cost > rejects ""Infinity"" and ""-Infinity"" for any cost field",passed
DET-0187,tests/domain/calculationSnapshot.test.ts,"freezeCalculatedOutputs / readFrozenCalculatedOutputs > V5-06: NaN/Infinity are rejected, never accepted as a trusted historical cost > rejects a negative cost field (materials, laborCost, directCost, overhead, effectivePrice, jobCost)",passed
DET-0188,tests/domain/calculationSnapshot.test.ts,"freezeCalculatedOutputs / readFrozenCalculatedOutputs > V5-06: NaN/Infinity are rejected, never accepted as a trusted historical cost > accepts a negative profit and a negative marginRatio — a real loss is valid, not corruption",passed
DET-0189,tests/domain/calculationSnapshot.test.ts,"freezeCalculatedOutputs / readFrozenCalculatedOutputs > V5-06: NaN/Infinity are rejected, never accepted as a trusted historical cost > rejects NaN/Infinity even in profit/marginRatio, which otherwise allow negative values",passed
DET-0190,tests/domain/calculationSnapshot.test.ts,"freezeCalculatedOutputs / readFrozenCalculatedOutputs > V5-06: NaN/Infinity are rejected, never accepted as a trusted historical cost > rejects a non-string numeric field (a raw JS number, never a canonical decimal string)",passed
DET-0191,tests/domain/calculationSnapshot.test.ts,"freezeCalculatedOutputs / readFrozenCalculatedOutputs > V5-06: NaN/Infinity are rejected, never accepted as a trusted historical cost > still accepts a genuinely well-formed record with an explicit zero jobCost",passed
